filename,folder,type,width,height,bytes
"1-Nov 13 2024 10_18am-WEVH.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2160,2880,1548157
"14-Dec 05 2024 02_21pm-j5bD.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2160,2880,1924013
"11-Nov 13 2024 10_20am-STvt.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,1456292
"4-Nov 13 2024 10_18am-wswu.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2160,2880,1712340
"12-Dec 05 2024 02_21pm-Cq3o.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,1587603
"5-Nov 13 2024 10_18am-UEe7.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,1774106
"22-Dec 05 2024 02_23pm-XZW1.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,1840326
"17-Dec 05 2024 02_21pm-VaMV.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2160,2880,1076036
"21-Dec 05 2024 02_22pm-ySPz.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,1700385
"30-Dec 05 2024 02_25pm-EHUz.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,1501548
"32-Dec 05 2024 02_26pm-rQTR.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,1675469
"39-Dec 05 2024 02_27pm-Y1ZN.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,1338649
"29-Dec 05 2024 02_25pm-1EpU.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,1763657
"15-Dec 05 2024 02_21pm-nPjQ.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,1817012
"16-Dec 05 2024 02_21pm-HRuB.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2160,2880,1649628
"6-Nov 13 2024 10_18am-4u3d.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,1546187
"18-Dec 05 2024 02_21pm-77WR.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,2236768
"34-Dec 05 2024 02_26pm-bPHz.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2160,2880,1333649
"10-Nov 13 2024 10_20am-23bR.jpg","Cardinal/2024/Commercial - Multifamily/333 Prestonwood Dr - Richardson",jpg,2882,2162,1510912
"IMG_2979.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3331389
"IMG_3025.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5105490
"IMG_2884.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4631620
"IMG_2892.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3788867
"IMG_3033.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5996681
"IMG_2858.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5668884
"IMG_3041.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4157559
"IMG_2966.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,2751990
"IMG_2862.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6254441
"IMG_2970.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,3909579
"IMG_3029.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,3425297
"IMG_2975.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3671357
"IMG_2867.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4129009
"IMG_2888.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3304630
"IMG_2854.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5922003
"IMG_2963.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,2137079
"IMG_3036.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4908266
"IMG_2897.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,4148750
"IMG_2878.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5520498
"IMG_2881.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6077303
"IMG_2959.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,2999142
"IMG_2958.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3175058
"IMG_2880.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5823581
"IMG_2896.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5173789
"IMG_2879.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5545850
"IMG_3037.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4855762
"IMG_2962.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3633237
"IMG_4578.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,4574785
"IMG_2855.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6051655
"IMG_2866.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3559330
"IMG_2889.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,2531784
"IMG_3028.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6299962
"IMG_2974.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,5378967
"IMG_2971.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,4763263
"IMG_2863.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6553860
"IMG_2967.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5654970
"IMG_2859.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6307812
"IMG_3040.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3773544
"IMG_3032.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,4718976
"IMG_2893.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4404238
"IMG_2885.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4672372
"IMG_2978.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4534507
"IMG_2973.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,2107604
"IMG_2877.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4033732
"IMG_2965.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,1484320
"IMG_3039.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,3663671
"IMG_3030.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,2173064
"IMG_3042.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6059214
"IMG_2891.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5378191
"IMG_2887.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5235033
"IMG_3026.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4121446
"IMG_2882.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4210429
"IMG_2894.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3800141
"IMG_3035.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5786130
"IMG_2969.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3746980
"IMG_2857.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4036954
"IMG_2960.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,4039908
"IMG_2864.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5353613
"IMG_2976.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5705258
"IMG_2977.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6648314
"IMG_2961.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,4298246
"IMG_2856.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3864089
"IMG_3034.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5457537
"IMG_2968.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3955999
"IMG_2895.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3455348
"IMG_2883.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4397797
"IMG_3027.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4004938
"IMG_2886.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5997532
"IMG_2890.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5521567
"IMG_4577.heic","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3438531
"IMG_3031.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3860167
"IMG_2964.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,1757697
"IMG_3038.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,7114777
"IMG_2972.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,1926301
"IMG_2978.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6237601
"IMG_2885.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6730395
"IMG_2893.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6197366
"IMG_2859.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4590608
"IMG_3040.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5329744
"IMG_3032.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3297497
"IMG_2967.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4042326
"IMG_2863.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4667049
"IMG_2971.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3273311
"IMG_3028.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4441614
"IMG_2974.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,7473277
"IMG_2866.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5098135
"IMG_2889.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,3783720
"IMG_2962.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5076875
"IMG_2855.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4340907
"IMG_4578.heic","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3169661
"IMG_3037.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6861865
"IMG_2896.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3697765
"IMG_2879.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3896443
"IMG_2958.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,4415423
"IMG_2880.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4160388
"IMG_2881.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4370163
"IMG_2959.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,4520607
"IMG_2897.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,2869871
"IMG_2878.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3896398
"IMG_3036.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,7105576
"IMG_2854.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4241348
"IMG_2963.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,3309745
"IMG_2867.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5877326
"IMG_2888.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,4730170
"IMG_3029.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,2256302
"IMG_2975.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5382058
"IMG_2970.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,2429250
"IMG_2862.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4417764
"IMG_2966.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,1509955
"IMG_3033.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4373220
"IMG_2858.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4021605
"IMG_3041.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5765925
"IMG_2892.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5345909
"IMG_2884.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6423014
"IMG_2979.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,4934385
"IMG_3025.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3616029
"IMG_2972.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,3374188
"IMG_2964.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,3090160
"IMG_3038.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,5094848
"IMG_4577.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5159028
"IMG_3031.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5442958
"IMG_2890.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3952628
"IMG_2886.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4295953
"IMG_3027.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5722447
"IMG_2883.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,6191436
"IMG_2895.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,4966078
"IMG_3034.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3964832
"IMG_2968.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5587139
"IMG_2961.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,2868450
"IMG_2856.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5453143
"IMG_2977.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4833386
"IMG_2976.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4039807
"IMG_2864.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3874771
"IMG_2857.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5621370
"IMG_2960.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,2662568
"IMG_3035.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4170142
"IMG_2969.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5478731
"IMG_2894.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5496148
"IMG_2882.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5922427
"IMG_3026.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5996912
"IMG_2887.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3784572
"IMG_2891.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,3893731
"IMG_3030.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,3383923
"IMG_3042.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,4275479
"IMG_2965.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,2699242
"IMG_3039.HEIC","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",heic,4032,3024,2404170
"IMG_2877.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,5726981
"IMG_2973.jpeg","Cardinal/2024/Commercial - Multifamily/Heritage - 6-2024",jpeg,4032,3024,3527645
"IMG_2353.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,4204085
"IMG_2355(1).HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3927993
"IMG_2360.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,5689645
"IMG_2345.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3578544
"IMG_2349.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,4331121
"IMG_2356.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,4481307
"IMG_2357.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,5026147
"IMG_2348.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3517349
"IMG_2354(1).HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3901614
"IMG_2344.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3887721
"IMG_2361.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,6957424
"IMG_2352.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,4531017
"IMG_2359.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3975342
"IMG_2350(1).jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,6256116
"IMG_2346.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,6021016
"IMG_2350.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,6256116
"IMG_2355.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3927993
"IMG_2356(1).HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3062011
"IMG_2343.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,4222922
"IMG_2357(1).HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3563899
"IMG_2354.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3901614
"IMG_2351.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,6283398
"IMG_2347.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,3964012
"IMG_2358.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3566846
"IMG_2352.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,6454510
"IMG_2361.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,5064972
"IMG_2354(1).jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,5429479
"IMG_2357.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3563899
"IMG_2356.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3062011
"IMG_2349.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,6103076
"IMG_2360.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,3981512
"IMG_2355(1).jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,5537994
"IMG_2353.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,5916314
"IMG_2358.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,5187264
"IMG_2347.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,2731748
"IMG_2351.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,4519963
"IMG_2354.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,5429479
"IMG_2357(1).jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,5026147
"IMG_2343.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,5825571
"IMG_2356(1).jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,4481307
"IMG_2355.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,5537994
"IMG_2350.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,4466969
"IMG_2346.HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,4024260
"IMG_2350(1).HEIC","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",heic,4032,3024,4466969
"IMG_2359.jpeg","Cardinal/2024/Commercial - Multifamily/Alena - 4-17-24",jpeg,4032,3024,5651071
"IMG_1673.jpeg","Cardinal/2024/Commercial - Multifamily/The Carmel - 12-13-23",jpeg,4032,3024,6023746
"IMG_1683.HEIC","Cardinal/2024/Commercial - Multifamily/The Carmel - 12-13-23",heic,4032,3024,3386399
"Copy of IMG_1663.HEIC","Cardinal/2024/Commercial - Multifamily/The Carmel - 12-13-23",heic,4032,3024,3847989
"IMG_1669.jpeg","Cardinal/2024/Commercial - Multifamily/The Carmel - 12-13-23",jpeg,4032,3024,3564524
"IMG_1660.HEIC","Cardinal/2024/Commercial - Multifamily/The Carmel - 12-13-23",heic,4032,3024,3802555
"IMG_1676.HEIC","Cardinal/2024/Commercial - Multifamily/The Carmel - 12-13-23",heic,4032,3024,4129730
